Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption,TotalUsage
7,18,Saturday,No,0.27785146173657405,48.91598995864534,-0.29907359007787027,0.1459103112676436,Off,Off,0.6986355749357196,80.55401153879502,0
7,5,Sunday,Yes,-1.2761113708275178,50.65568107206276,-0.8334854329483558,-1.230602059181823,On,On,1.4040940190656246,65.73916171878706,2
7,13,Tuesday,No,1.6610417137807432,38.50072726484312,0.541379155825092,0.834166496492377,On,On,-0.8895346928181501,76.14826029855988,2
7,7,Thursday,Yes,1.3709747836586506,38.772575327861,-1.4601755290281313,0.49003840388001024,Off,Off,-0.7065237222691657,72.8814877796931,0
7,14,Sunday,Yes,0.30539729620679584,34.404820920602674,-1.5555793680021606,-1.230602059181823,Off,On,-1.0748979868624222,89.41821928502596,1
7,12,Thursday,No,1.0617826342021874,41.565387406919605,0.14690359126917052,0.834166496492377,On,Off,-0.2834787531214475,75.1126098486629,1
7,4,Friday,No,1.6210123487012986,33.52508103446116,-0.5549361381381056,0.1459103112676436,On,Off,-0.8893595895416839,70.22278335959716,1
7,18,Thursday,Yes,-0.3897276880938962,59.969085,1.2891685478384343,-0.19821778134472307,Off,Off,-0.24054687283501036,69.88616234914855,0
7,3,Tuesday,No,-0.6622293478955658,42.63736240473321,-1.7293060312459088,-0.19821778134472307,Off,On,-1.6594965502172907,76.30364058938042,1
7,8,Thursday,No,0.045276167764288965,43.11937849861487,-1.004666644629119,1.1782945891047436,On,On,-0.6279767730529009,71.35244717348385,2
7,5,Monday,Yes,-0.010846688450685886,45.09539153037564,0.8140400801076572,-1.5747301517941896,On,On,0.6975925138089331,84.21522624768681,2
7,3,Friday,Yes,-1.6240222317926354,43.40144245332983,-1.6555327869120253,1.1782945891047436,Off,On,-0.3312620410594295,76.99996130595562,1
7,2,Wednesday,Yes,1.6610417137807432,56.527472660526726,1.1203644666959989,1.1782945891047436,On,Off,-1.4598003710890393,93.7836755689722,1
7,18,Saturday,Yes,-0.052151374976650615,30.015975,-1.2044140269414625,1.5224226817171103,On,Off,-0.38524366371477486,75.32560033678521,1
7,22,Sunday,No,-0.5432313426293617,37.7018983855158,0.9698438187447547,-1.230602059181823,Off,On,-1.6594965502172907,72.97756060759863,1
7,22,Saturday,Yes,-0.89864122956775,35.17349654818155,-1.0008856154249344,0.49003840388001024,On,Off,0.05837445070970839,72.71557353675168,1
7,23,Sunday,No,-0.4420287106112215,44.27986701336813,-1.6106386307942322,-0.5423458739570898,Off,On,0.3941154044914125,82.82481432624198,1
7,17,Monday,No,-0.14237037510868936,42.40804871559156,-1.7293060312459088,0.49003840388001024,Off,Off,-1.4482892605210205,64.04447518200502,0
7,22,Saturday,No,-0.9916075720062661,41.64369799377528,-0.3555394671113636,0.1459103112676436,On,On,0.3795381272582104,61.474891447332624,2
7,9,Monday,Yes,0.25776477468038306,48.69066039506544,-0.13362720989778581,0.49003840388001024,On,Off,1.4688905513890844,67.63492445555734,1
7,9,Tuesday,Yes,-0.5812089364622399,44.78032514798581,0.04253671696455938,0.834166496492377,On,Off,-0.22086693289609471,73.43481918116893,1
7,22,Monday,No,1.2983537085254546,38.74614114410968,-1.0582628275910113,-1.5747301517941896,On,Off,0.4713818459691166,76.00611552541619,1
7,18,Saturday,No,0.8206920626035825,30.015975,1.0691453429502806,-1.230602059181823,Off,On,0.8927625474829122,83.03476322955187,1
7,17,Sunday,No,-0.7563885382510137,39.57333071945851,-1.6539362548864924,-0.5423458739570898,Off,Off,0.08261542587960981,61.50222727586748,0
7,3,Thursday,Yes,-1.1001992922671495,40.900137341751936,-0.15113980459712947,-1.5747301517941896,On,Off,-0.43855343419744897,53.57891088683383,1
7,1,Wednesday,Yes,-0.22602609834722862,30.39087489373123,0.0822237412305514,0.834166496492377,On,On,-1.2777096446891916,81.87140172786907,2
7,23,Saturday,Yes,-0.5440763358562225,33.748082291427444,0.7205620455168604,1.5224226817171103,Off,Off,-1.6594965502172907,75.46312163239496,0
7,10,Wednesday,No,0.20691521884414404,39.74575673214948,0.7984282446070116,0.834166496492377,Off,On,0.905556355110034,73.34602468742149,1
7,21,Saturday,Yes,0.5993782425223001,44.083225927381385,1.4059629157634579,-0.8864739665694564,Off,Off,-0.2878639582400637,79.0446853073202,0
7,7,Tuesday,Yes,-0.4513482166361147,52.18524497266411,-1.2702146469879674,0.834166496492377,Off,Off,-0.5959917067095295,81.20582437644127,0
7,6,Wednesday,No,0.014248325181145013,59.969085,0.9634217027367202,-0.19821778134472307,On,Off,0.5153320150898085,65.67586668879117,1
7,13,Friday,Yes,-1.4202901539122783,49.13780057846562,1.2082962053193687,0.1459103112676436,On,Off,1.3023545071225475,56.01458973500791,1
7,16,Wednesday,Yes,-0.9996035463136235,48.615485356997226,1.1331707632134351,0.1459103112676436,On,On,1.1917201348077562,69.86484780619848,2
7,19,Tuesday,Yes,-1.6240222317926354,59.969085,-1.4974358390763751,-0.5423458739570898,Off,Off,-0.10738302112733046,72.65402027816725,0
7,17,Thursday,No,-1.2882396580543867,32.74398508928544,-0.40588778020402655,-1.230602059181823,Off,On,-0.7196164940672221,73.87364327344332,1
7,19,Monday,Yes,-0.4837267702590707,54.58045613887721,1.0413393400662434,0.834166496492377,Off,Off,1.0311886250787965,84.28333612203376,0
7,14,Tuesday,No,-1.3613488671966218,54.43925636498271,1.6468366768127245,0.1459103112676436,On,Off,0.04773701854717159,63.619377711276535,1
7,17,Wednesday,Yes,0.012840482053983785,43.77191115728908,1.5727678790480637,0.1459103112676436,Off,On,-1.6594965502172907,87.41174571955052,1
7,10,Wednesday,No,-0.8448823619211917,51.78426580248656,0.38586660886155316,1.5224226817171103,Off,Off,-1.1765633429684814,72.96670408728102,0
7,12,Sunday,Yes,-1.2632795626075841,33.02741482539638,-0.6410168343462452,0.49003840388001024,On,Off,-0.20455795843955638,84.78247726218656,1
7,17,Wednesday,No,0.04765186798968292,30.015975,-0.7024963403427092,0.49003840388001024,Off,Off,-0.15778228245612427,81.23480216846446,0
7,16,Sunday,Yes,1.6079853236967823,36.80711207801832,0.070487123449453,1.5224226817171103,On,On,-0.2871969518752255,81.42855264047142,2
7,13,Tuesday,No,0.6512200577388476,54.84036423032946,-1.2917955549184763,-1.5747301517941896,Off,Off,0.4062471711384106,64.97243560100142,0
7,9,Saturday,Yes,1.6610417137807432,57.9663626851448,0.7891595910526384,-1.230602059181823,On,Off,-0.06866822697298161,88.36610874740275,1
7,7,Sunday,No,1.6610417137807432,58.48980850601128,0.21685288410459258,1.1782945891047436,On,Off,-1.608069192973695,91.97600548685725,1
7,20,Wednesday,No,0.7774591372217594,55.4314900420866,-0.18632537045614736,-1.5747301517941896,Off,Off,-1.322167070925371,80.22545308967197,0
7,3,Tuesday,Yes,-1.6240222317926354,46.34031225917942,0.20332754181133547,-1.5747301517941896,Off,On,-0.11622507160160253,71.24255644786693,1
7,2,Thursday,Yes,-1.6240222317926354,30.015975,-1.7293060312459088,-0.5423458739570898,On,Off,-0.11099039044773185,62.33679391108777,1
7,1,Friday,Yes,0.3014154954545191,31.54591012452091,-1.5511331145620093,-0.5423458739570898,Off,On,-1.2209979234710737,78.77144758362724,1
7,9,Thursday,No,-0.4770255905221925,48.92194382375581,-0.7921705622613542,1.5224226817171103,On,Off,-0.7117802290443985,85.83390473229132,1
7,10,Monday,No,-0.07093133075471517,53.32607389211987,-0.4715020846393154,-1.230602059181823,Off,Off,-1.1727790013095458,77.59875864679428,0
7,11,Monday,Yes,0.4167408095501416,42.17044368187753,0.8210699211588032,-1.5747301517941896,On,Off,-0.6628149895723557,76.26944454096777,1
7,17,Friday,Yes,1.6610417137807432,49.5651166174681,-1.2497016130897332,-1.5747301517941896,On,Off,0.8503348863966359,77.93518630334297,1
7,18,Sunday,No,-1.1304530395596566,40.88694188258824,0.9429086401396315,1.1782945891047436,Off,On,-1.0283570195697913,74.63023959786273,1
7,17,Wednesday,No,-0.842041060394154,39.68724128283365,0.6514723804684248,-0.5423458739570898,On,Off,-0.9266989590368625,62.353716696859074,1
7,14,Wednesday,No,-0.3842538430878658,33.54260740787495,1.2422458982684879,-0.19821778134472307,On,On,1.5183984537175041,62.10973334509356,2
7,3,Friday,Yes,-0.7402437013239452,38.93809203087211,-0.9996490097730143,0.834166496492377,Off,On,-0.2765423692361949,78.48521755879077,1
7,14,Tuesday,No,1.4908755973855863,50.7796643919917,-1.2092846015109844,-1.5747301517941896,Off,On,-0.10395416400806069,91.20903330269982,1
7,15,Tuesday,No,-1.0632438083359042,54.498796976693264,-1.2670057761740405,1.5224226817171103,On,On,-1.6594965502172907,72.37199863487476,2
7,10,Tuesday,No,-1.3373973349939519,59.20997023132734,-0.14187235844544055,-0.19821778134472307,Off,Off,1.1527542448037675,57.72666374402272,0
7,14,Wednesday,No,-1.6240222317926354,42.48871877455965,0.24678378479563579,-1.5747301517941896,On,Off,1.6124875308911428,71.51810368645644,1
7,10,Wednesday,No,-0.8010439998899025,59.969085,-1.2674036781830025,-0.19821778134472307,On,Off,-0.7607094318867051,64.81655264664299,1
7,9,Saturday,Yes,-1.6240222317926354,58.20496483327122,1.2776877754299512,0.49003840388001024,On,On,-0.8793720253863428,58.40309609498128,2
7,18,Sunday,Yes,-1.0015842989291384,59.969085,1.1864582938684027,0.1459103112676436,On,On,-0.8161518520054021,84.00599711582592,2
7,3,Tuesday,No,0.10149189618988864,59.969085,0.752321966842103,-0.19821778134472307,Off,Off,1.6124875308911428,70.62888383016023,0
7,2,Wednesday,No,0.9596180099576904,32.35245767882809,-0.07537532493548342,0.834166496492377,On,Off,1.0001216371155073,95.41064803486208,1
7,22,Friday,Yes,0.36402538290945957,52.26628782388941,0.8126239105484664,0.49003840388001024,On,Off,0.8252580203403718,89.38342461177355,1
7,14,Sunday,No,-0.26196828122849836,43.48791742335094,1.6804810017350187,-0.19821778134472307,On,On,-1.228900665726419,75.34842878231106,2
7,2,Saturday,No,1.6610417137807432,37.95967645917717,0.5841306488536058,-0.19821778134472307,On,Off,1.22047695012644,81.42626032161914,1
7,17,Monday,No,-1.3010042319739632,50.249438098762,1.6804810017350187,-1.5747301517941896,Off,Off,0.5076745150246939,71.3181357181441,0
7,6,Saturday,Yes,0.6971673219257335,30.015975,0.8541980256544629,-0.5423458739570898,On,On,-0.9000362578224316,77.77283171026568,2
7,10,Friday,Yes,0.6151023380684355,48.09557584221945,-1.0375786946879058,-0.8864739665694564,Off,On,-0.02425064656359867,69.04781657358289,1
7,10,Monday,No,-0.4692334237259572,41.42150039303869,1.4544282657065932,1.1782945891047436,On,Off,1.0295086531972741,84.12873325084495,1
7,18,Wednesday,No,-0.6973847230365717,41.75052660659644,1.6804810017350187,-0.19821778134472307,Off,Off,-0.4880807095532233,77.00231211361108,0
7,17,Monday,Yes,-0.8687732301204494,34.1871653402971,-1.071449917339303,-0.19821778134472307,On,Off,-1.275382414553067,76.36291981113435,1
7,15,Tuesday,No,-0.8935599320717457,41.304837429778985,0.764370770229841,1.5224226817171103,Off,Off,0.04784839060268397,99.20112,0
7,1,Friday,Yes,1.470263583991904,38.55824061647129,-0.7393752323723247,1.5224226817171103,Off,On,-0.8393534788151357,89.70531053533857,1
7,17,Thursday,No,0.014840993748582306,47.961614286827206,-0.4053973322891218,0.834166496492377,On,Off,-1.6594965502172907,72.65259324289462,1
7,13,Wednesday,Yes,-0.771910600135063,52.471988701793954,-1.1738971110859364,-1.5747301517941896,Off,On,0.5663253256012355,84.17421561620608,1
7,4,Wednesday,Yes,-0.39878640829564993,59.969085,-0.02652026660427608,1.1782945891047436,On,On,-0.6547092148546663,71.2904855016307,2
7,15,Friday,No,1.224433633768576,58.67483582101863,-0.22337463599046453,0.1459103112676436,Off,Off,0.9855068995885788,78.918440760351,0
7,23,Tuesday,No,-1.6240222317926354,49.44002955835526,1.4689307193846899,0.1459103112676436,On,On,-1.6594965502172907,73.78839343186068,2
7,19,Monday,No,1.149224980147116,57.34159344929688,1.160793108923979,1.1782945891047436,Off,On,0.755190067856313,83.85461916251182,1
7,6,Saturday,No,0.9998386095958004,39.71671295857027,-0.955442311722891,-0.5423458739570898,On,On,-0.9854700878217956,64.10745828079108,2
7,7,Saturday,No,-1.6240222317926354,40.99146602249253,-0.21395023663859405,-1.5747301517941896,Off,Off,-1.0680332718230765,60.92191866793816,0
7,0,Saturday,Yes,-0.15818860842412052,53.97580400666192,-0.18824095573905247,0.49003840388001024,On,Off,-1.6594965502172907,75.38581964285954,1
7,20,Wednesday,Yes,1.6610417137807432,36.55674228631872,-0.8824938532600607,-1.230602059181823,On,On,-1.3362046413400774,76.001936652684,2
7,7,Sunday,No,-1.3403515265460069,50.34415551867762,1.1766824006146346,0.1459103112676436,On,Off,-1.3670940388122157,58.284901222133314,1
7,18,Saturday,Yes,1.6610417137807432,31.83777871875329,-1.245284146151624,0.49003840388001024,Off,On,-0.03725315995194974,74.75487664125973,1
7,12,Sunday,No,-0.057713013787106915,42.29105555365766,0.22719412843087836,-1.230602059181823,On,On,1.6124875308911428,66.88990225961747,2
7,3,Tuesday,No,1.6606371692695623,36.446956109153135,-1.7142961264707848,-0.8864739665694564,Off,On,0.637895573780406,88.85458118129074,1
7,23,Monday,No,0.2807506722627635,44.68344723629325,1.350563192505281,-1.5747301517941896,On,On,1.0169028463357925,70.5971910811889,2
7,8,Tuesday,No,-1.3916211193537054,54.03661457943523,-0.5890063204391959,-0.8864739665694564,Off,Off,-0.2972292000436303,57.09072774245366,0
7,3,Tuesday,No,-0.0822068434735592,30.015975,1.6804810017350187,-0.19821778134472307,Off,Off,-1.5970089122038458,83.29610964120995,0
7,15,Wednesday,No,-1.4056493560367331,37.63440710066718,-1.0873326470729412,-0.8864739665694564,On,On,-0.09297447034221533,92.09258357229854,2
7,20,Tuesday,No,-1.6240222317926354,54.73205770998102,0.1990293061416187,-1.5747301517941896,On,Off,-0.9450024440615252,66.39250261579593,1
7,10,Wednesday,Yes,0.8318399332468165,38.62562659103008,-1.312089114001303,0.1459103112676436,Off,On,-0.08497280056182609,90.35798770451828,1
7,16,Monday,Yes,0.6316089754624385,52.19050489340236,0.1373970528534867,0.1459103112676436,On,Off,0.4085965587617365,99.20112,1
7,12,Wednesday,No,-1.5171395098294482,43.67444079008774,-0.9103210304348055,-1.5747301517941896,On,On,-1.1164279265985018,54.93162973554948,2
7,0,Friday,No,-1.6240222317926354,41.82676895330212,0.11231084761955683,1.1782945891047436,Off,On,1.6124875308911428,78.15828084840109,1
7,0,Thursday,Yes,-1.1746996380341912,33.97260709124661,-0.8164741210814842,1.5224226817171103,Off,On,1.6124875308911428,66.39233491435665,1
7,7,Wednesday,Yes,0.293290898861832,40.98443313873064,1.6804810017350187,-0.5423458739570898,On,Off,-1.0753801172210566,78.632800765598,1
7,12,Monday,No,0.1168490251016453,50.68081370631253,0.2448968690637004,0.834166496492377,Off,On,-0.41122241495642464,75.66782784738956,1
7,3,Monday,Yes,0.9256072585859141,30.015975,0.42215399344646065,0.49003840388001024,On,Off,-0.09866431547450691,78.83856348654763,1
7,10,Friday,No,0.5756200783706862,37.30823463184159,0.2976232195122647,1.1782945891047436,On,On,-1.4820985056414118,78.49921491336939,2
7,0,Saturday,No,-0.8969540103227113,56.15482720126917,-1.4980808369838505,0.834166496492377,Off,Off,-1.6447161395742536,72.93102766333604,0
7,19,Tuesday,Yes,-0.8987380609037681,48.01988465256,-1.044555871377967,0.834166496492377,Off,Off,-1.3304854175436902,67.83079268243243,0
7,8,Thursday,Yes,0.01629195135471756,53.44117751520772,-0.019090994032317895,0.834166496492377,On,On,-0.44860901138289827,64.37528388070417,2
7,7,Tuesday,Yes,0.5175373900246223,42.16840619821314,-1.0675688971426929,-1.5747301517941896,On,Off,0.4194225214775464,71.84453381094522,1
7,11,Thursday,Yes,0.41808495073857743,46.6417745666086,-0.8473097503018912,-0.5423458739570898,Off,Off,0.7090223417053392,71.45114227969094,0
7,7,Sunday,No,0.5423430185176661,59.969085,1.6804810017350187,-0.19821778134472307,Off,On,-1.2581991162430768,72.68710220907691,1
7,5,Tuesday,Yes,-0.6322940158593184,55.32781913061709,-1.146442786136256,0.834166496492377,Off,On,-0.9888944581745432,85.27719391967061,1
7,13,Tuesday,Yes,1.1288207034927675,30.866928033051447,1.5109746019330315,-0.19821778134472307,On,Off,-0.26203792893169936,90.9073874642255,1
7,1,Tuesday,No,0.31311670709977724,40.07851193896568,-0.5356769809294804,0.834166496492377,Off,On,-0.9301665223356963,86.85817829674495,1
7,1,Saturday,Yes,0.6575104790416054,51.00071073368365,1.5329731287260315,0.1459103112676436,On,On,0.9250326831290903,76.73018892038547,2
7,9,Wednesday,Yes,0.90978699809601,34.33989234838386,-1.317385612617347,-1.5747301517941896,On,On,-0.8246899247698327,74.6231915885143,2
7,5,Friday,No,-1.1602750812815568,48.51442986111726,1.052721171333368,-0.8864739665694564,Off,Off,-0.02081054567229087,57.20650847735255,0
7,9,Saturday,Yes,-0.2542539268892516,44.4794990183095,-0.6286312539122234,-0.8864739665694564,Off,Off,0.918906674191207,75.28987126196185,0
7,8,Wednesday,No,0.8328789412345387,45.6948068053526,-0.05334557464137416,0.49003840388001024,Off,On,-1.3186063074080159,78.93128195254904,1
7,6,Thursday,Yes,-1.107161697196707,36.50438280734211,1.094249135587363,0.1459103112676436,On,Off,0.20721159168614273,62.51746096435169,1
7,23,Sunday,Yes,1.6610417137807432,52.49486031725283,-1.2683793185642032,0.49003840388001024,Off,On,1.2180902807096683,81.91190659929298,1
7,22,Monday,Yes,0.8013041274627679,59.969085,1.3033872991023778,0.834166496492377,On,On,1.6124875308911428,62.4016868729563,2
7,14,Monday,Yes,-0.23144318230666827,54.23889539326203,1.1155045106429435,-0.19821778134472307,Off,Off,-0.40278366993397885,77.44150774680429,0
7,17,Monday,No,0.37601128004049694,44.22993085126489,1.6288728846326246,-1.5747301517941896,Off,On,0.2819005806582567,68.72409004525997,1
7,4,Monday,Yes,-0.5196739725558719,30.015975,1.3148275790912567,-0.8864739665694564,Off,Off,-1.402978368028179,84.62004897560371,0
7,8,Sunday,Yes,-0.1804009147427157,49.27045986455772,1.4080226595179215,0.49003840388001024,Off,Off,0.9131377684281519,72.8378551528077,0
7,18,Saturday,Yes,-1.6240222317926354,42.3175108338036,1.5666402987724533,0.49003840388001024,On,On,0.6480353883507757,68.30713557538368,2
7,4,Monday,Yes,-0.0902897224716497,49.727171708772666,-1.02544769053639,0.834166496492377,On,Off,-0.9046385667453721,78.41026953177862,1
7,4,Sunday,Yes,-1.6240222317926354,43.821302213631824,-1.072360296650257,0.49003840388001024,Off,On,0.4706313492977282,69.57929525295746,1
7,13,Friday,No,-0.8164916069980034,48.63971246608654,0.09018846503834702,-0.8864739665694564,Off,Off,1.1055492468550427,81.67827372464158,0
7,9,Thursday,Yes,-1.6240222317926354,39.93808899689551,-0.04719567235898187,1.5224226817171103,On,Off,-0.5567295778190857,57.669321764474894,1
7,3,Wednesday,Yes,-0.13961869131577648,46.21756654859727,0.5823485762272931,0.1459103112676436,Off,Off,1.271424776373977,92.11280900267356,0
